,Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Solar Zenith Angle,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
70,2008,1,3,22,0,0,0,0,7,-4.15,0,0,0,148.70605513,0.85,807,70,0.905511826277,254,6
71,2008,1,3,23,0,0,0,0,7,-4.15,0,0,0,158.225384305,0.85,807,70,0.905511826277,252,6
72,2008,1,4,0,0,0,0,0,6,-4.15,0,0,0,163.018396438,0.85,807,70,0.905511826277,252,6
73,2008,1,4,1,0,0,0,0,6,-4.15,0,0,0,159.368016499,0.85,807,71,0.905511826277,252,6
74,2008,1,4,2,0,0,0,0,6,-4.15,0,0,0,150.277414741,0.85,807,71,0.94488190487,252,6
75,2008,1,4,3,0,0,0,0,6,-4.15,0,0,0,139.35011545,0.85,807,71,0.94488190487,252,6
76,2008,1,4,4,0,0,0,0,6,-4.15,0,0,0,127.889148371,0.85,807,72,0.94488190487,252,6
77,2008,1,4,5,0,0,0,0,8,-3.15,0,0,0,116.395902142,0.85,806,72,0.984251983464,252,6
78,2008,1,4,6,0,0,0,0,7,-3.15,0,0,0,105.162326366,1.85,806,69,0.984251983464,254,6
79,2008,1,4,7,0,0,0,0,7,-3.15,0,0,0,94.4475878142,2.85,806,67,1.02362206206,254,5
80,2008,1,4,8,0,35,350,68,-15,-3.15,10,0,10,84.5525416798,3.85,806,65,1.02362206206,255,5
81,2008,1,4,9,0,58,720,234,7,-2.15,99,58,113,75.8705601219,4.85,806,62,1.06299214065,257,5
82,2008,1,4,10,0,71,848,376,6,-2.15,141,27,151,68.9085932135,4.85,806,60,1.06299214065,257,5
83,2008,1,4,11,0,76,903,469,7,-2.15,111,686,409,64.2606667383,5.85,806,58,1.10236221924,257,5
84,2008,1,4,12,0,79,921,505,1,-2.15,130,651,431,62.463952812,5.85,806,58,1.10236221924,254,4
85,2008,1,4,13,0,77,912,480,7,-2.15,95,768,434,63.7662137699,5.85,806,59,1.10236221924,251,4
86,2008,1,4,14,0,69,872,396,7,-2.15,171,171,235,67.9853816266,5.85,806,59,1.10236221924,248,4
87,2008,1,4,15,0,55,783,263,6,-2.15,114,85,136,74.6147355557,5.85,804,60,1.10236221924,245,4
88,2008,1,4,16,0,36,504,97,-15,-2.15,50,4,50,83.0563500652,4.85,804,61,1.10236221924,241,4
89,2008,1,4,17,0,0,0,0,7,-2.15,0,0,0,92.7846429427,4.85,804,61,1.10236221924,238,4
90,2008,1,4,18,0,0,0,0,4,-2.15,0,0,0,103.388432381,4.85,804,62,1.06299214065,238,4
91,2008,1,4,19,0,0,0,0,0,-3.15,0,0,0,114.554596959,3.85,804,63,1.06299214065,238,4
92,2008,1,4,20,0,0,0,0,0,-3.15,0,0,0,126.02034754,2.85,802,65,1.02362206206,238,5
93,2008,1,4,21,0,0,0,0,0,-3.15,0,0,0,137.504913534,2.85,802,65,1.02362206206,238,5
94,2008,1,4,22,0,0,0,0,0,-3.15,0,0,0,148.558999882,1.85,802,67,0.984251983464,238,5
95,2008,1,4,23,0,0,0,0,0,-4.15,0,0,0,158.079817705,1.85,802,68,0.984251983464,238,6
96,2008,1,5,0,0,0,0,0,1,-3.15,0,0,0,162.908119222,1.85,801,68,1.02362206206,235,5
97,2008,1,5,1,0,0,0,0,7,-3.15,0,0,0,159.332635339,2.85,801,68,1.02362206206,232,5
98,2008,1,5,2,0,0,0,0,6,-3.15,0,0,0,150.285386267,2.85,799,68,1.06299214065,230,5
99,2008,1,5,3,0,0,0,0,7,-2.15,0,0,0,139.374432979,2.85,799,68,1.10236221924,227,5
100,2008,1,5,4,0,0,0,0,7,-2.15,0,0,0,127.917475571,3.85,798,68,1.14173229784,224,4
101,2008,1,5,5,0,0,0,0,6,-1.15,0,0,0,116.421621777,3.85,798,67,1.18110237643,224,4
102,2008,1,5,6,0,0,0,0,6,-1.15,0,0,0,105.18080191,4.85,798,64,1.18110237643,234,5
103,2008,1,5,7,0,0,0,0,7,-1.15,0,0,0,94.4546951533,6.85,798,61,1.18110237643,242,6
104,2008,1,5,8,0,35,344,68,-15,-1.15,36,210,56,84.5440294663,6.85,796,57,1.22047245502,248,6
105,2008,1,5,9,0,58,712,232,4,-1.15,73,533,203,75.8418998318,7.85,796,55,1.22047245502,254,7
106,2008,1,5,10,0,70,840,373,8,-0.15,85,700,338,68.8554748864,8.85,796,51,1.22047245502,257,8
107,2008,1,5,11,0,77,896,468,7,-1.15,96,760,427,64.1804095738,9.85,796,49,1.25984253362,259,9
108,2008,1,5,12,0,78,916,504,4,-1.15,99,780,461,62.3574422389,8.85,796,50,1.22047245502,259,8
109,2008,1,5,13,0,76,908,479,1,-1.15,119,673,417,63.6385704285,7.85,796,52,1.18110237643,258,8
110,2008,1,5,14,0,69,869,397,8,-1.15,135,483,317,67.844000214,7.85,796,53,1.18110237643,258,7
111,2008,1,5,15,0,56,781,265,7,-2.15,81,540,226,74.4663695806,6.85,796,54,1.14173229784,257,7
112,2008,1,5,16,0,36,508,99,-15,-2.15,44,322,84,82.9056309199,6.85,796,55,1.10236221924,257,7
113,2008,1,5,17,0,0,0,0,7,-2.15,0,0,0,92.6341087504,5.85,796,56,1.10236221924,255,6
114,2008,1,5,18,0,0,0,0,7,-2.15,0,0,0,103.239157511,5.85,796,58,1.10236221924,255,6
115,2008,1,5,19,0,0,0,0,7,-2.15,0,0,0,114.406640849,4.85,798,61,1.10236221924,257,5
116,2008,1,5,20,0,0,0,0,7,-2.15,0,0,0,125.873001911,4.85,798,63,1.14173229784,259,5
117,2008,1,5,21,0,0,0,0,7,-2.15,0,0,0,137.356757332,3.85,798,65,1.14173229784,262,4
118,2008,1,5,22,0,0,0,0,7,-2.15,0,0,0,148.408265306,3.85,798,67,1.14173229784,268,4
119,2008,1,5,23,0,0,0,0,8,-2.15,0,0,0,157.929009112,2.85,798,68,1.14173229784,271,4
120,2008,1,6,0,0,0,0,0,7,-2.15,0,0,0,162.789994557,2.85,798,69,1.10236221924,269,3
121,2008,1,6,1,0,0,0,0,7,-3.15,0,0,0,159.289196007,1.85,798,70,1.06299214065,266,3
122,2008,1,6,2,0,0,0,0,7,-3.15,0,0,0,150.286650611,1.85,798,70,1.02362206206,265,2
123,2008,1,6,3,0,0,0,0,7,-4.15,0,0,0,139.392833164,0.85,798,71,0.984251983464,266,2
124,2008,1,6,4,0,0,0,0,6,-4.15,0,0,0,127.940190544,-0.15,798,71,0.94488190487,271,2
125,2008,1,6,5,0,0,0,0,6,-5.15,0,0,0,116.441749534,-0.15,798,71,0.905511826277,274,2
126,2008,1,6,6,0,0,0,0,6,-4.15,0,0,0,105.193526665,-0.15,798,71,0.94488190487,249,2
127,2008,1,6,7,0,0,0,0,6,-4.15,0,0,0,94.4557689927,0.85,798,70,0.984251983464,220,2
128,2008,1,6,8,0,36,350,69,-15,-3.15,37,229,59,84.5291166138,1.85,798,70,1.02362206206,198,2
129,2008,1,6,9,0,59,720,235,8,-3.15,103,155,141,75.8064318751,1.85,798,69,1.06299214065,187,3
130,2008,1,6,10,0,70,850,378,8,-2.15,112,560,315,68.7951795683,2.85,798,69,1.06299214065,180,3
131,2008,1,6,11,0,77,907,473,0,-2.15,77,907,473,64.09276371,2.85,798,68,1.10236221924,179,4
132,2008,1,6,12,0,80,927,511,8,-3.15,110,740,454,62.2436259417,2.85,798,66,1.06299214065,181,4
133,2008,1,6,13,0,77,920,488,1,-3.15,81,840,455,63.5040630631,2.85,798,64,1.02362206206,184,4
134,2008,1,6,14,0,70,883,405,8,-4.15,89,710,358,67.6964752299,2.85,798,61,0.984251983464,189,4
135,2008,1,6,15,0,56,797,272,1,-4.15,102,370,202,74.312690925,3.85,798,59,0.94488190487,191,4
136,2008,1,6,16,0,37,532,104,-15,-4.15,50,215,77,82.750394038,3.85,796,57,0.905511826277,196,4
137,2008,1,6,17,0,0,0,0,7,-5.15,0,0,0,92.4797348098,2.85,796,56,0.905511826277,200,4
138,2008,1,6,18,0,0,0,0,0,-5.15,0,0,0,103.086568738,1.85,796,58,0.866141747683,208,4
139,2008,1,6,19,0,0,0,0,1,-6.15,0,0,0,114.255723861,0.85,798,61,0.866141747683,217,4
140,2008,1,6,20,0,0,0,0,1,-6.15,0,0,0,125.72284132,0.85,798,63,0.82677166909,225,4
141,2008,1,6,21,0,0,0,0,1,-6.15,0,0,0,137.205643649,-0.15,798,66,0.82677166909,234,4
142,2008,1,6,22,0,0,0,0,1,-6.15,0,0,0,148.253947309,-1.15,798,68,0.787401590496,241,4
143,2008,1,6,23,0,0,0,0,7,-7.15,0,0,0,157.773069867,-2.15,798,70,0.787401590496,247,4
144,2008,1,7,0,0,0,0,0,7,-7.15,0,0,0,162.66412129,-2.15,798,70,0.748031511903,247,4
145,2008,1,7,1,0,0,0,0,7,-7.15,0,0,0,159.237648059,-2.15,798,70,0.748031511903,247,4
146,2008,1,7,2,0,0,0,0,7,-7.15,0,0,0,150.281107464,-2.15,798,70,0.748031511903,247,5
147,2008,1,7,3,0,0,0,0,8,-8.15,0,0,0,139.405219066,-3.15,798,71,0.708661433309,248,5
148,2008,1,7,4,0,0,0,0,7,-8.15,0,0,0,127.957208696,-3.15,798,71,0.708661433309,248,5
149,2008,1,7,5,0,0,0,0,4,-8.15,0,0,0,116.456214778,-3.15,799,70,0.708661433309,248,5
150,2008,1,7,6,0,0,0,0,1,-8.15,0,0,0,105.200444738,-3.15,799,68,0.708661433309,249,4
151,2008,1,7,7,0,0,0,0,4,-8.15,0,0,0,94.4507691069,-2.15,799,65,0.708661433309,252,3
152,2008,1,7,8,0,36,360,70,-15,-8.15,36,360,70,84.5077796046,-2.15,799,63,0.708661433309,257,2
153,2008,1,7,9,0,59,734,240,0,-8.15,59,734,240,75.7641502937,-1.15,799,61,0.708661433309,248,1
154,2008,1,7,10,0,71,865,385,7,-8.15,75,752,348,68.727719147,-1.15,799,58,0.748031511903,187,1
155,2008,1,7,11,0,78,921,482,7,-8.15,84,810,439,63.9977586904,-0.15,799,58,0.748031511903,43,1
156,2008,1,7,12,0,80,942,520,7,-7.15,88,825,474,62.1225511959,-1.15,799,63,0.787401590496,54,2
157,2008,1,7,13,0,78,935,497,6,-6.15,138,1,139,63.3627570052,-1.15,801,67,0.787401590496,58,2
158,2008,1,7,14,0,70,899,414,6,-6.15,10,0,10,67.5428887841,-2.15,801,72,0.82677166909,61,3
159,2008,1,7,15,0,57,815,279,6,-6.15,79,0,79,74.1537945772,-2.15,801,76,0.82677166909,62,4
160,2008,1,7,16,0,21,682,109,-15,-5.15,31,0,31,82.5907421152,-2.15,801,81,0.866141747683,64,4
161,2008,1,7,17,0,0,0,0,6,-5.15,0,0,0,92.3216268359,-3.15,801,84,0.866141747683,64,4
162,2008,1,7,18,0,0,0,0,7,-6.15,0,0,0,102.930771182,-3.15,802,84,0.82677166909,64,4
163,2008,1,7,19,0,0,0,0,6,-6.15,0,0,0,114.101948049,-3.15,802,83,0.82677166909,64,3
164,2008,1,7,20,0,0,0,0,6,-6.15,0,0,0,125.569963317,-4.15,802,83,0.787401590496,78,2
165,2008,1,7,21,0,0,0,0,6,-7.15,0,0,0,137.051665616,-4.15,804,82,0.748031511903,125,2
166,2008,1,7,22,0,0,0,0,6,-7.15,0,0,0,148.096138855,-5.15,804,82,0.708661433309,132,2
167,2008,1,7,23,0,0,0,0,7,-8.15,0,0,0,157.612108729,-5.15,806,81,0.669291354716,126,2
168,2008,1,8,0,0,0,0,0,7,-8.15,0,0,0,162.530602775,-5.15,806,79,0.629921276122,286,2
169,2008,1,8,1,0,0,0,0,6,-9.15,0,0,0,159.177949581,-6.15,806,77,0.629921276122,276,3
170,2008,1,8,2,0,0,0,0,7,-10.15,0,0,0,150.268661297,-6.15,806,75,0.590551197529,271,3
171,2008,1,8,3,0,0,0,0,0,-11.15,0,0,0,139.411497252,-7.15,807,73,0.551181118935,269,4
172,2008,1,8,4,0,0,0,0,0,-12.15,0,0,0,127.968448745,-7.15,806,71,0.511811040342,268,5
173,2008,1,8,5,0,0,0,0,0,-12.15,0,0,0,116.464950297,-7.15,806,69,0.472440961748,268,5
174,2008,1,8,6,0,0,0,0,0,-12.15,0,0,0,105.201503833,-6.15,807,67,0.511811040342,264,5
175,2008,1,8,7,0,0,0,0,1,-11.15,0,0,0,94.4396590129,-6.15,807,65,0.511811040342,259,4
176,2008,1,8,8,0,36,360,70,-15,-11.15,36,360,70,84.4799987275,-5.15,809,63,0.511811040342,255,4
177,2008,1,8,9,0,59,732,240,0,-11.15,59,732,240,75.7150528886,-4.15,809,61,0.511811040342,249,4
178,2008,1,8,10,0,71,860,384,0,-11.15,71,860,384,68.6531090846,-4.15,809,58,0.551181118935,242,4
179,2008,1,8,11,0,78,916,481,0,-11.15,78,916,481,63.8954273502,-3.15,809,57,0.551181118935,237,3
180,2008,1,8,12,0,80,935,519,7,-10.15,162,535,414,61.9942682753,-3.15,807,58,0.590551197529,238,3
181,2008,1,8,13,0,78,927,495,7,-10.15,84,822,454,63.2147203208,-2.15,807,59,0.629921276122,240,3
182,2008,1,8,14,0,71,890,413,8,-9.15,89,713,363,67.3833253984,-2.15,807,60,0.669291354716,241,3
183,2008,1,8,15,0,58,806,280,1,-8.15,119,97,146,73.9897774522,-2.15,807,61,0.708661433309,242,3
184,2008,1,8,16,0,24,662,111,-15,-7.15,53,34,58,82.4267791348,-1.15,806,63,0.708661433309,245,3
185,2008,1,8,17,0,0,0,0,0,-7.15,0,0,0,92.1598911042,-1.15,806,64,0.748031511903,247,3
186,2008,1,8,18,0,0,0,0,7,-7.15,0,0,0,102.771869778,-1.15,806,65,0.748031511903,245,3
187,2008,1,8,19,0,0,0,0,7,-7.15,0,0,0,113.945414541,-2.15,806,66,0.748031511903,245,4
188,2008,1,8,20,0,0,0,0,7,-7.15,0,0,0,125.414463797,-2.15,804,68,0.748031511903,245,4
189,2008,1,8,21,0,0,0,0,7,-7.15,0,0,0,136.894913991,-2.15,804,69,0.748031511903,245,4
190,2008,1,8,22,0,0,0,0,7,-7.15,0,0,0,147.934929924,-2.15,804,70,0.708661433309,245,5
191,2008,1,8,23,0,0,0,0,7,-7.15,0,0,0,157.446231761,-3.15,804,71,0.708661433309,245,5
192,2008,1,9,0,0,0,0,0,7,-7.15,0,0,0,162.389546385,-2.15,804,71,0.748031511903,247,5
193,2008,1,9,1,0,0,0,0,7,-7.15,0,0,0,159.110067406,-2.15,802,72,0.748031511903,248,5
194,2008,1,9,2,0,0,0,0,7,-7.15,0,0,0,150.249221714,-2.15,802,72,0.787401590496,248,5
195,2008,1,9,3,0,0,0,0,7,-7.15,0,0,0,139.411578051,-2.15,802,73,0.787401590496,249,5
196,2008,1,9,4,0,0,0,0,7,-7.15,0,0,0,127.97383291,-2.15,801,73,0.787401590496,251,5
197,2008,1,9,5,0,0,0,0,7,-6.15,0,0,0,116.467892437,-2.15,801,73,0.82677166909,254,5
198,2008,1,9,6,0,0,0,0,4,-6.15,0,0,0,105.196655344,-2.15,801,72,0.82677166909,262,4
199,2008,1,9,7,0,0,0,0,1,-5.15,0,0,0,94.4224060322,-1.15,801,71,0.866141747683,272,4
200,2008,1,9,8,0,36,364,71,-15,-5.15,31,8,32,84.44575811,-0.15,801,70,0.866141747683,286,4
201,2008,1,9,9,0,59,736,241,4,-5.15,96,303,171,75.6591412257,-0.15,801,69,0.905511826277,299,4
202,2008,1,9,10,0,72,865,388,7,-4.15,79,731,346,68.5713684026,0.85,801,68,0.94488190487,312,4
203,2008,1,9,11,0,78,922,485,7,-4.15,18,0,18,63.7858057835,0.85,801,68,0.94488190487,320,4
204,2008,1,9,12,0,80,942,524,7,-4.15,38,0,38,61.8588304027,0.85,801,70,0.94488190487,319,4
205,2008,1,9,13,0,79,935,502,7,-4.15,191,40,209,63.0600237481,0.85,801,72,0.94488190487,317,3
206,2008,1,9,14,0,71,900,419,7,-4.15,177,130,227,67.2178719283,-0.15,801,74,0.94488190487,315,3
207,2008,1,9,15,0,57,818,285,6,-4.15,78,0,78,73.820738298,-0.15,801,75,0.94488190487,312,3
208,2008,1,9,16,0,25,677,116,-15,-4.15,32,0,32,82.2586102612,-1.15,801,77,0.94488190487,308,3
209,2008,1,9,17,0,0,0,0,7,-4.15,0,0,0,91.994634338,-1.15,801,78,0.94488190487,303,3
210,2008,1,9,18,0,0,0,0,7,-5.15,0,0,0,102.609969164,-2.15,801,77,0.866141747683,296,3
211,2008,1,9,19,0,0,0,0,6,-6.15,0,0,0,113.786223435,-2.15,802,76,0.82677166909,289,3
212,2008,1,9,20,0,0,0,0,7,-7.15,0,0,0,125.256436911,-3.15,802,75,0.787401590496,283,3
213,2008,1,9,21,0,0,0,0,7,-7.15,0,0,0,136.735477097,-3.15,802,74,0.708661433309,279,4
214,2008,1,9,22,0,0,0,0,7,-9.15,0,0,0,147.770407468,-4.15,804,72,0.669291354716,275,4
215,2008,1,9,23,0,0,0,0,0,-9.15,0,0,0,157.275542242,-5.15,804,71,0.629921276122,271,4
216,2008,1,10,0,0,0,0,0,1,-10.15,0,0,0,162.241063034,-5.15,804,71,0.590551197529,269,4
217,2008,1,10,1,0,0,0,0,1,-10.15,0,0,0,159.033977279,-6.15,806,71,0.590551197529,266,5
218,2008,1,10,2,0,0,0,0,0,-11.15,0,0,0,150.222703793,-6.15,806,70,0.551181118935,264,5
219,2008,1,10,3,0,0,0,0,0,-11.15,0,0,0,139.405375808,-7.15,806,69,0.511811040342,261,5
220,2008,1,10,4,0,0,0,0,0,-12.15,0,0,0,127.973287087,-7.15,806,69,0.511811040342,259,5
221,2008,1,10,5,0,0,0,0,0,-12.15,0,0,0,116.464981233,-7.15,806,68,0.472440961748,258,5
222,2008,1,10,6,0,0,0,0,0,-11.15,0,0,0,105.185854449,-6.15,806,67,0.511811040342,258,5
223,2008,1,10,7,0,0,0,0,1,-11.15,0,0,0,94.3989813463,-6.15,806,66,0.551181118935,258,5
224,2008,1,10,8,0,36,367,72,-15,-11.15,36,367,72,84.4050457463,-5.15,806,65,0.551181118935,258,5
225,2008,1,10,9,0,59,737,242,0,-10.15,59,737,242,75.5964206395,-4.15,806,64,0.590551197529,258,5
226,2008,1,10,10,0,72,865,389,0,-10.15,72,865,389,68.4825196642,-3.15,806,63,0.590551197529,258,5
227,2008,1,10,11,0,78,921,487,1,-9.15,196,318,337,63.668933306,-3.15,806,62,0.629921276122,259,4
228,2008,1,10,12,0,80,941,526,0,-9.15,80,941,526,61.7162936988,-2.15,804,62,0.629921276122,261,5
229,2008,1,10,13,0,79,934,504,0,-9.15,79,934,504,62.8987406319,-2.15,804,63,0.669291354716,262,5
230,2008,1,10,14,0,71,897,421,0,-8.15,71,897,421,67.0466174843,-2.15,804,63,0.669291354716,264,5
231,2008,1,10,15,0,59,816,288,4,-8.15,77,601,246,73.6467776019,-2.15,804,63,0.669291354716,266,5
232,2008,1,10,16,0,26,670,118,-15,-8.15,40,445,101,82.0863417333,-2.15,804,63,0.708661433309,266,6
233,2008,1,10,17,0,0,0,0,7,-8.15,0,0,0,91.8259635981,-2.15,802,64,0.708661433309,268,6
234,2008,1,10,18,0,0,0,0,7,-8.15,0,0,0,102.445173568,-2.15,804,64,0.708661433309,265,6
235,2008,1,10,19,0,0,0,0,6,-8.15,0,0,0,113.624473703,-2.15,804,65,0.708661433309,264,6
