,Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Solar Zenith Angle,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
0,2005,1,1,0,0,0,0,0,7,-6.15,0,0,0,164.085578647,-0.15,780,65,0.905511826277,244,5
1,2005,1,1,1,0,0,0,0,4,-6.15,0,0,0,159.95612387,-0.15,780,65,0.905511826277,244,5
2,2005,1,1,2,0,0,0,0,7,-6.15,0,0,0,150.447207175,-0.15,780,65,0.905511826277,245,5
3,2005,1,1,3,0,0,0,0,7,-6.15,0,0,0,139.272060147,-0.15,779,65,0.905511826277,245,5
4,2005,1,1,4,0,0,0,0,7,-6.15,0,0,0,127.647615319,-1.15,779,65,0.905511826277,245,5
5,2005,1,1,5,0,0,0,0,4,-6.15,0,0,0,116.031876701,-0.15,779,64,0.866141747683,245,6
6,2005,1,1,6,0,0,0,0,4,-7.15,0,0,0,104.698066865,-0.15,779,58,0.866141747683,248,6
7,2005,1,1,7,0,0,0,0,1,-7.15,0,0,0,93.8975300705,0.85,780,54,0.82677166909,249,6
8,2005,1,1,8,0,36,451,83,-15,-8.15,36,451,83,83.9296734477,1.85,780,49,0.787401590496,251,6
9,2005,1,1,9,0,52,791,254,1,-9.15,58,651,224,75.1917272069,2.85,780,44,0.748031511903,252,7
10,2005,1,1,10,0,60,906,397,1,-9.15,101,618,330,68.2010025333,3.85,780,39,0.708661433309,254,7
11,2005,1,1,11,0,65,956,491,8,-10.15,197,305,333,63.5663701677,3.85,780,36,0.669291354716,254,7
12,2005,1,1,12,0,66,974,525,8,-10.15,214,291,351,61.8367122006,3.85,782,37,0.708661433309,255,7
13,2005,1,1,13,0,64,967,499,8,-9.15,210,213,306,63.2563236653,2.85,782,39,0.708661433309,257,6
14,2005,1,1,14,0,57,935,413,0,-9.15,57,935,413,67.6229581668,2.85,782,41,0.708661433309,258,6
15,2005,1,1,15,0,44,865,277,0,-9.15,44,865,277,74.4067645911,2.85,782,43,0.748031511903,259,5
16,2005,1,1,16,0,29,645,108,-15,-9.15,29,645,108,82.9958083817,1.85,783,45,0.748031511903,261,5
17,2005,1,1,17,0,0,0,0,7,-9.15,0,0,0,92.8605670359,1.85,783,47,0.787401590496,262,4
18,2005,1,1,18,0,0,0,0,8,-8.15,0,0,0,103.592248271,0.85,783,52,0.787401590496,265,4
19,2005,1,1,19,0,0,0,0,7,-8.15,0,0,0,114.883396952,-0.15,783,55,0.787401590496,268,4
20,2005,1,1,20,0,0,0,0,4,-8.15,0,0,0,126.47974076,-1.15,785,59,0.787401590496,271,4
21,2005,1,1,21,0,0,0,0,0,-8.15,0,0,0,138.113556004,-2.15,785,64,0.82677166909,274,4
22,2005,1,1,22,0,0,0,0,0,-7.15,0,0,0,149.355999944,-2.15,785,68,0.82677166909,276,4
23,2005,1,1,23,0,0,0,0,4,-7.15,0,0,0,159.113055607,-3.15,787,71,0.82677166909,278,4
24,2005,1,2,0,0,0,0,0,7,-7.15,0,0,0,163.994197665,-3.15,787,71,0.82677166909,275,4
25,2005,1,2,1,0,0,0,0,7,-8.15,0,0,0,159.943413313,-3.15,787,71,0.787401590496,272,4
26,2005,1,2,2,0,0,0,0,7,-8.15,0,0,0,150.4740133,-3.15,787,71,0.748031511903,269,4
27,2005,1,2,3,0,0,0,0,7,-8.15,0,0,0,139.312500605,-3.15,787,70,0.748031511903,266,4
28,2005,1,2,4,0,0,0,0,7,-9.15,0,0,0,127.690827326,-4.15,787,70,0.708661433309,264,4
29,2005,1,2,5,0,0,0,0,4,-8.15,0,0,0,116.072120147,-3.15,787,69,0.708661433309,262,4
30,2005,1,2,6,0,0,0,0,4,-8.15,0,0,0,104.731234693,-2.15,787,66,0.748031511903,258,4
31,2005,1,2,7,0,0,0,0,7,-8.15,0,0,0,93.9198315153,-2.15,787,63,0.787401590496,252,3
32,2005,1,2,8,0,35,446,82,-15,-8.15,38,281,68,83.9370412792,-1.15,787,60,0.787401590496,244,3
33,2005,1,2,9,0,52,786,252,4,-8.15,79,485,203,75.1796522324,-0.15,787,56,0.82677166909,230,3
34,2005,1,2,10,0,60,900,395,7,-7.15,87,681,341,68.1649616828,0.85,787,54,0.866141747683,220,2
35,2005,1,2,11,0,65,950,489,7,-7.15,207,107,255,63.5032048769,1.85,787,52,0.866141747683,210,2
36,2005,1,2,12,0,66,968,524,6,-7.15,157,8,161,61.7466573651,1.85,787,55,0.905511826277,203,2
37,2005,1,2,13,0,63,961,497,7,-6.15,195,51,218,63.143902324,1.85,787,57,0.94488190487,197,3
38,2005,1,2,14,0,57,928,412,7,-6.15,155,32,167,67.4952077513,0.85,785,60,0.984251983464,191,3
39,2005,1,2,15,0,44,859,277,6,-5.15,115,85,138,74.2703540201,0.85,785,63,1.02362206206,187,3
40,2005,1,2,16,0,30,641,110,-15,-5.15,51,27,55,82.855487289,0.85,785,65,1.06299214065,181,3
41,2005,1,2,17,0,0,0,0,7,-4.15,0,0,0,92.7191125952,0.85,785,68,1.10236221924,181,3
42,2005,1,2,18,0,0,0,0,7,-5.15,0,0,0,103.451034124,-0.15,785,70,1.06299214065,189,3
43,2005,1,2,19,0,0,0,0,6,-4.15,0,0,0,114.742831509,-0.15,785,71,1.06299214065,198,2
44,2005,1,2,20,0,0,0,0,4,-4.15,0,0,0,126.339538301,-0.15,785,73,1.06299214065,210,2
45,2005,1,2,21,0,0,0,0,7,-5.15,0,0,0,137.972862182,-1.15,785,74,1.06299214065,251,2
46,2005,1,2,22,0,0,0,0,7,-5.15,0,0,0,149.213899698,-1.15,785,76,1.06299214065,266,3
47,2005,1,2,23,0,0,0,0,6,-5.15,0,0,0,158.973613227,-1.15,785,77,1.02362206206,276,3
48,2005,1,3,0,0,0,0,0,6,-5.15,0,0,0,163.894711197,-2.15,785,77,1.02362206206,278,3
49,2005,1,3,1,0,0,0,0,7,-5.15,0,0,0,159.922855426,-2.15,785,77,0.984251983464,278,3
50,2005,1,3,2,0,0,0,0,4,-6.15,0,0,0,150.494499073,-2.15,785,76,0.984251983464,278,3
51,2005,1,3,3,0,0,0,0,4,-6.15,0,0,0,139.347385468,-2.15,785,76,0.94488190487,279,4
52,2005,1,3,4,0,0,0,0,0,-6.15,0,0,0,127.728738552,-2.15,787,76,0.94488190487,279,4
53,2005,1,3,5,0,0,0,0,1,-6.15,0,0,0,116.10703364,-2.15,787,74,0.905511826277,278,4
54,2005,1,3,6,0,0,0,0,1,-6.15,0,0,0,104.758865746,-1.15,787,70,0.905511826277,272,3
55,2005,1,3,7,0,0,0,0,1,-6.15,0,0,0,93.9362648242,-0.15,787,65,0.905511826277,264,3
56,2005,1,3,8,0,35,441,81,-15,-6.15,35,441,81,83.9381223045,0.85,787,60,0.905511826277,252,3
57,2005,1,3,9,0,51,780,251,1,-6.15,104,65,121,75.1608287164,1.85,787,55,0.905511826277,238,2
58,2005,1,3,10,0,60,895,394,1,-6.15,104,603,329,68.1217469232,2.85,787,51,0.905511826277,224,2
59,2005,1,3,11,0,64,944,487,0,-7.15,64,944,487,63.4326021791,3.85,787,48,0.94488190487,211,3
60,2005,1,3,12,0,66,963,523,0,-6.15,66,963,523,61.6492071338,3.85,787,50,0.94488190487,204,3
61,2005,1,3,13,0,64,956,497,0,-6.15,64,956,497,63.0244995792,2.85,787,52,0.984251983464,200,3
62,2005,1,3,14,0,58,924,413,0,-5.15,58,924,413,67.3611791761,2.85,787,55,0.984251983464,196,3
63,2005,1,3,15,0,45,855,279,0,-5.15,45,855,279,74.1284863053,2.85,785,56,1.02362206206,191,4
64,2005,1,3,16,0,31,638,112,-15,-5.15,31,638,112,82.710500438,1.85,785,58,1.02362206206,189,4
65,2005,1,3,17,0,0,0,0,4,-5.15,0,0,0,92.5736729583,1.85,785,61,1.06299214065,187,4
66,2005,1,3,18,0,0,0,0,4,-5.15,0,0,0,103.306369445,0.85,785,65,1.06299214065,187,4
67,2005,1,3,19,0,0,0,0,1,-4.15,0,0,0,114.599183457,0.85,785,68,1.06299214065,189,4
68,2005,1,3,20,0,0,0,0,8,-4.15,0,0,0,126.196419748,-0.15,785,71,1.10236221924,189,3
69,2005,1,3,21,0,0,0,0,7,-4.15,0,0,0,137.829133644,-0.15,785,75,1.10236221924,190,3
