,Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Solar Zenith Angle,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
0,2006,1,1,0,0,0,0,0,7,-1.15,0,0,0,163.26061498,5.85,793,63,1.22047245502,254,5
1,2006,1,1,1,0,0,0,0,6,-1.15,0,0,0,159.422566998,4.85,793,63,1.18110237643,255,5
2,2006,1,1,2,0,0,0,0,9,-2.15,0,0,0,150.22940514,4.85,793,63,1.14173229784,257,5
3,2006,1,1,3,0,0,0,0,9,-2.15,0,0,0,139.26450985,3.85,793,63,1.10236221924,258,4
4,2006,1,1,4,0,0,0,0,9,-3.15,0,0,0,127.794735851,3.85,793,62,1.06299214065,259,4
5,2006,1,1,5,0,0,0,0,9,-3.15,0,0,0,116.308038214,3.85,793,61,1.02362206206,264,4
6,2006,1,1,6,0,0,0,0,6,-4.15,0,0,0,105.091859285,3.85,793,58,1.02362206206,272,5
7,2006,1,1,7,0,0,0,0,7,-4.15,0,0,0,94.4043181703,4.85,793,55,0.984251983464,279,5
8,2006,1,1,8,0,36,347,69,-15,-4.15,37,225,58,84.5467566103,4.85,793,51,0.94488190487,285,6
9,2006,1,1,9,0,59,717,233,7,-5.15,99,240,158,75.9134312598,5.85,794,47,0.905511826277,289,7
10,2006,1,1,10,0,72,845,374,4,-5.15,144,375,278,69.0110781481,6.85,794,44,0.866141747683,293,7
11,2006,1,1,11,0,78,902,467,7,-6.15,103,723,415,64.4301529239,6.85,794,41,0.82677166909,295,8
12,2006,1,1,12,0,80,921,502,8,-6.15,119,696,438,62.6994731048,5.85,796,42,0.82677166909,293,8
13,2006,1,1,13,0,78,912,477,0,-7.15,78,912,477,64.0564608439,4.85,796,43,0.787401590496,291,8
14,2006,1,1,14,0,70,872,393,0,-7.15,70,872,393,68.3130202727,3.85,798,44,0.748031511903,289,7
15,2006,1,1,15,0,55,780,258,0,-7.15,55,780,258,74.9633364186,3.85,798,45,0.748031511903,288,7
16,2006,1,1,16,0,35,488,91,-15,-8.15,35,488,91,83.4141852729,2.85,799,45,0.708661433309,285,7
17,2006,1,1,17,0,0,0,0,0,-8.15,0,0,0,93.1448813932,1.85,799,46,0.708661433309,283,7
18,2006,1,1,18,0,0,0,0,0,-9.15,0,0,0,103.747755191,1.85,801,47,0.669291354716,281,6
19,2006,1,1,19,0,0,0,0,0,-9.15,0,0,0,114.912133475,0.85,801,47,0.669291354716,278,6
20,2006,1,1,20,0,0,0,0,0,-9.15,0,0,0,126.376998812,0.85,802,47,0.669291354716,275,6
21,2006,1,1,21,0,0,0,0,0,-9.15,0,0,0,137.863011641,0.85,802,48,0.669291354716,272,5
22,2006,1,1,22,0,0,0,0,1,-10.15,0,0,0,148.920890877,-0.15,804,48,0.669291354716,268,5
23,2006,1,1,23,0,0,0,0,8,-10.15,0,0,0,158.435203754,-0.15,804,48,0.629921276122,264,5
24,2006,1,2,0,0,0,0,0,1,-10.15,0,0,0,163.170465278,-0.15,804,48,0.629921276122,261,5
25,2006,1,2,1,0,0,0,0,4,-10.15,0,0,0,159.40716811,-0.15,804,48,0.629921276122,258,5
26,2006,1,2,2,0,0,0,0,1,-10.15,0,0,0,150.253771175,-0.15,804,48,0.629921276122,254,5
27,2006,1,2,3,0,0,0,0,1,-10.15,0,0,0,139.303259604,-0.15,804,48,0.629921276122,251,5
28,2006,1,2,4,0,0,0,0,4,-10.15,0,0,0,127.836783692,-0.15,804,48,0.629921276122,247,4
29,2006,1,2,5,0,0,0,0,4,-9.15,0,0,0,116.347487968,0.85,804,47,0.669291354716,244,4
30,2006,1,2,6,0,0,0,0,1,-9.15,0,0,0,105.124528164,1.85,804,45,0.708661433309,247,4
31,2006,1,2,7,0,0,0,0,7,-8.15,0,0,0,94.426397591,3.85,804,43,0.748031511903,248,4
32,2006,1,2,8,0,35,344,68,-15,-7.15,36,231,58,84.5542126315,4.85,804,42,0.787401590496,251,4
33,2006,1,2,9,0,58,713,232,3,-6.15,76,500,198,75.9018401153,6.85,804,40,0.82677166909,255,3
34,2006,1,2,10,0,71,842,373,1,-6.15,81,719,339,68.9760371204,6.85,804,38,0.866141747683,258,3
35,2006,1,2,11,0,77,898,466,0,-5.15,77,898,466,64.368584473,8.85,804,36,0.905511826277,262,3
36,2006,1,2,12,0,79,917,501,7,-5.15,107,744,449,62.6115217752,8.85,804,36,0.94488190487,262,3
37,2006,1,2,13,0,77,907,476,2,-4.15,152,530,385,63.9463462856,8.85,804,37,0.94488190487,251,3
38,2006,1,2,14,0,70,866,392,0,-4.15,70,866,392,68.187431058,8.85,804,37,0.984251983464,251,3
39,2006,1,2,15,0,55,775,258,0,-4.15,55,775,258,74.8287324604,9.85,804,37,0.984251983464,251,3
40,2006,1,2,16,0,36,487,93,-15,-4.15,36,487,93,83.2752668622,9.85,804,37,0.984251983464,249,3
41,2006,1,2,17,0,0,0,0,7,-4.15,0,0,0,93.0044609195,9.85,804,39,1.02362206206,248,3
42,2006,1,2,18,0,0,0,0,7,-4.15,0,0,0,103.607274003,8.85,804,42,1.02362206206,245,3
43,2006,1,2,19,0,0,0,0,7,-3.15,0,0,0,114.772074779,7.85,804,45,1.06299214065,245,4
44,2006,1,2,20,0,0,0,0,7,-3.15,0,0,0,126.237168833,6.85,804,48,1.06299214065,245,4
45,2006,1,2,21,0,0,0,0,7,-3.15,0,0,0,137.722714975,6.85,804,52,1.10236221924,244,5
46,2006,1,2,22,0,0,0,0,7,-2.15,0,0,0,148.779593334,6.85,804,55,1.10236221924,242,5
47,2006,1,2,23,0,0,0,0,7,-2.15,0,0,0,158.297789033,5.85,804,56,1.14173229784,241,5
48,2006,1,3,0,0,0,0,0,0,-3.15,0,0,0,163.072242752,5.85,804,55,1.10236221924,237,5
49,2006,1,3,1,0,0,0,0,0,-3.15,0,0,0,159.383873281,5.85,802,55,1.06299214065,232,5
50,2006,1,3,2,0,0,0,0,0,-3.15,0,0,0,150.271700489,5.85,802,53,1.06299214065,228,5
51,2006,1,3,3,0,0,0,0,0,-4.15,0,0,0,139.336349115,5.85,802,52,1.02362206206,224,5
52,2006,1,3,4,0,0,0,0,1,-4.15,0,0,0,127.873445027,5.85,802,51,0.984251983464,218,5
53,2006,1,3,5,0,0,0,0,1,-4.15,0,0,0,116.381537299,5.85,802,50,0.984251983464,218,5
54,2006,1,3,6,0,0,0,0,4,-5.15,0,0,0,105.151601681,5.85,802,47,0.94488190487,228,6
55,2006,1,3,7,0,0,0,0,7,-5.15,0,0,0,94.442560431,6.85,802,44,0.905511826277,238,6
56,2006,1,3,8,0,35,348,68,-15,-6.15,36,230,58,84.555343427,6.85,802,41,0.82677166909,247,6
57,2006,1,3,9,0,58,719,234,2,-6.15,85,414,186,75.8834725587,6.85,804,38,0.787401590496,254,7
58,2006,1,3,10,0,71,849,376,1,-7.15,94,645,326,68.9338048639,6.85,804,35,0.748031511903,259,8
59,2006,1,3,11,0,78,905,471,0,-8.15,78,905,471,64.2995676196,6.85,804,33,0.748031511903,264,8
60,2006,1,3,12,0,80,925,507,0,-7.15,80,925,507,62.5161592991,6.85,804,35,0.748031511903,265,8
61,2006,1,3,13,0,77,917,482,0,-7.15,77,917,482,63.8292158702,6.85,806,37,0.748031511903,268,7
62,2006,1,3,14,0,70,878,398,7,-7.15,90,695,349,68.055502984,5.85,806,39,0.787401590496,271,7
63,2006,1,3,15,0,56,790,265,8,-7.15,44,0,44,74.6885861781,5.85,806,41,0.787401590496,274,7
64,2006,1,3,16,0,36,510,97,-15,-7.15,16,0,16,83.1315790147,4.85,806,42,0.787401590496,276,6
65,2006,1,3,17,0,0,0,0,7,-7.15,0,0,0,92.8599382961,4.85,807,44,0.82677166909,279,6
66,2006,1,3,18,0,0,0,0,0,-7.15,0,0,0,103.463214744,3.85,807,46,0.787401590496,276,6
67,2006,1,3,19,0,0,0,0,0,-7.15,0,0,0,114.628795463,2.85,809,47,0.787401590496,274,6
68,2006,1,3,20,0,0,0,0,0,-7.15,0,0,0,126.094272188,2.85,809,49,0.748031511903,271,6
69,2006,1,3,21,0,0,0,0,0,-8.15,0,0,0,137.579216967,1.85,810,50,0.748031511903,266,5
70,2006,1,3,22,0,0,0,0,0,-8.15,0,0,0,148.634466108,0.85,812,51,0.708661433309,264,5
71,2006,1,3,23,0,0,0,0,0,-9.15,0,0,0,158.15495946,-0.15,812,52,0.708661433309,261,5
72,2006,1,4,0,0,0,0,0,0,-8.15,0,0,0,162.966032793,-0.15,812,53,0.708661433309,258,5
73,2006,1,4,1,0,0,0,0,7,-8.15,0,0,0,159.352611899,-0.15,812,55,0.708661433309,257,5
74,2006,1,4,2,0,0,0,0,6,-8.15,0,0,0,150.283082393,-0.15,812,55,0.708661433309,255,5
75,2006,1,4,3,0,0,0,0,6,-8.15,0,0,0,139.363673798,-0.15,812,56,0.748031511903,254,5
76,2006,1,4,4,0,0,0,0,7,-8.15,0,0,0,127.904627776,-1.15,813,57,0.748031511903,251,5
77,2006,1,4,5,0,0,0,0,1,-8.15,0,0,0,116.410107588,-0.15,813,57,0.748031511903,251,5
78,2006,1,4,6,0,0,0,0,6,-8.15,0,0,0,105.173015353,0.85,813,54,0.748031511903,259,4
79,2006,1,4,7,0,0,0,0,9,-8.15,0,0,0,94.4527573611,1.85,813,50,0.708661433309,268,4
80,2006,1,4,8,0,36,357,70,-15,-8.15,37,144,50,84.5501160848,2.85,813,46,0.708661433309,278,4
81,2006,1,4,9,0,59,731,238,7,-8.15,80,454,191,75.8583132446,3.85,813,42,0.708661433309,288,4
82,2006,1,4,10,0,71,862,382,8,-8.15,99,613,320,68.8843842426,4.85,813,39,0.708661433309,299,4
83,2006,1,4,11,0,78,918,477,0,-8.15,78,918,477,64.2231235094,5.85,813,36,0.708661433309,308,4
84,2006,1,4,12,0,80,938,515,2,-8.15,211,278,340,62.4134252191,4.85,813,38,0.708661433309,310,4
85,2006,1,4,13,0,77,931,490,2,-8.15,103,722,423,63.7051277934,4.85,815,40,0.748031511903,312,4
86,2006,1,4,14,0,70,893,406,7,-7.15,87,704,351,67.9173117687,4.85,815,42,0.748031511903,315,4
87,2006,1,4,15,0,56,808,271,7,-7.15,100,4,101,74.5429873144,3.85,815,45,0.787401590496,317,4
88,2006,1,4,16,0,38,534,103,-15,-7.15,38,0,38,82.9832207256,3.85,815,47,0.787401590496,322,4
89,2006,1,4,17,0,0,0,0,7,-7.15,0,0,0,92.7114173288,2.85,815,49,0.787401590496,322,4
90,2006,1,4,18,0,0,0,0,7,-7.15,0,0,0,103.315682502,2.85,817,49,0.787401590496,316,4
91,2006,1,4,19,0,0,0,0,7,-8.15,0,0,0,114.482399442,1.85,817,50,0.748031511903,309,4
92,2006,1,4,20,0,0,0,0,1,-9.15,0,0,0,125.948410182,0.85,818,50,0.708661433309,302,4
93,2006,1,4,21,0,0,0,0,1,-9.15,0,0,0,137.432616397,-0.15,820,51,0.669291354716,296,4
94,2006,1,4,22,0,0,0,0,1,-10.15,0,0,0,148.485609442,-1.15,820,52,0.629921276122,289,4
95,2006,1,4,23,0,0,0,0,0,-10.15,0,0,0,158.006830019,-1.15,821,52,0.629921276122,285,4
96,2006,1,5,0,0,0,0,0,0,-11.15,0,0,0,162.85192652,-2.15,821,52,0.590551197529,281,4
97,2006,1,5,1,0,0,0,0,0,-11.15,0,0,0,159.313321133,-2.15,821,52,0.590551197529,278,4
98,2006,1,5,2,0,0,0,0,0,-11.15,0,0,0,150.287810042,-2.15,821,52,0.590551197529,275,4
99,2006,1,5,3,0,0,0,0,1,-11.15,0,0,0,139.385131906,-2.15,821,52,0.551181118935,271,4
100,2006,1,5,4,0,0,0,0,0,-12.15,0,0,0,127.93024269,-3.15,821,52,0.551181118935,268,4
101,2006,1,5,5,0,0,0,0,0,-12.15,0,0,0,116.433123284,-3.15,821,51,0.551181118935,265,4
102,2006,1,5,6,0,0,0,0,1,-12.15,0,0,0,105.188708035,-2.15,821,46,0.511811040342,269,4
103,2006,1,5,7,0,0,0,0,1,-12.15,0,0,0,94.4569426186,-1.15,821,42,0.511811040342,272,4
104,2006,1,5,8,0,36,357,70,-15,-13.15,37,242,60,84.5385013974,-0.15,821,38,0.472440961748,276,4
105,2006,1,5,9,0,59,731,238,1,-13.15,56,677,222,75.8263505494,0.85,821,34,0.472440961748,281,4
106,2006,1,5,10,0,71,860,382,0,-13.15,71,860,382,68.8277817157,1.85,821,30,0.433070883155,283,4
107,2006,1,5,11,0,77,916,476,0,-14.15,77,916,476,64.1392766491,2.85,821,27,0.433070883155,286,4
108,2006,1,5,12,0,79,934,514,0,-13.15,79,934,514,62.3033621874,2.85,821,29,0.472440961748,283,4
109,2006,1,5,13,0,77,927,490,0,-12.15,77,927,490,63.5741431348,2.85,821,31,0.511811040342,282,4
110,2006,1,5,14,0,71,888,407,0,-11.15,71,888,407,67.7729357308,2.85,821,33,0.551181118935,279,4
111,2006,1,5,15,0,56,802,272,0,-11.15,56,802,272,74.3920277698,2.85,820,36,0.590551197529,278,4
112,2006,1,5,16,0,37,533,103,-15,-10.15,37,533,103,82.8302925451,2.85,820,37,0.629921276122,275,5
113,2006,1,5,17,0,0,0,0,0,-10.15,0,0,0,92.5590026729,2.85,820,39,0.629921276122,274,5
114,2006,1,5,18,0,0,0,0,0,-10.15,0,0,0,103.164782471,2.85,820,40,0.629921276122,269,5
115,2006,1,5,19,0,0,0,0,0,-10.15,0,0,0,114.332989979,1.85,820,42,0.629921276122,265,5
116,2006,1,5,20,0,0,0,0,0,-9.15,0,0,0,125.799682707,1.85,820,43,0.629921276122,262,5
117,2006,1,5,21,0,0,0,0,0,-9.15,0,0,0,137.283009859,1.85,820,44,0.629921276122,259,5
118,2006,1,5,22,0,0,0,0,1,-9.15,0,0,0,148.33312074,0.85,820,45,0.629921276122,257,5
119,2006,1,5,23,0,0,0,0,4,-9.15,0,0,0,157.853513332,0.85,820,46,0.629921276122,254,5
120,2006,1,6,0,0,0,0,0,0,-9.15,0,0,0,162.730020297,0.85,818,46,0.629921276122,254,6
121,2006,1,6,1,0,0,0,0,7,-9.15,0,0,0,159.265946269,1.85,818,46,0.669291354716,255,6
122,2006,1,6,2,0,0,0,0,7,-9.15,0,0,0,150.285780814,1.85,818,47,0.669291354716,255,6
123,2006,1,6,3,0,0,0,0,8,-8.15,0,0,0,139.400624799,1.85,817,47,0.708661433309,255,6
124,2006,1,6,4,0,0,0,0,0,-8.15,0,0,0,127.950203542,1.85,817,47,0.708661433309,255,6
125,2006,1,6,5,0,0,0,0,1,-8.15,0,0,0,116.450512047,2.85,817,46,0.708661433309,257,6
126,2006,1,6,6,0,0,0,0,1,-7.15,0,0,0,105.198622023,3.85,817,44,0.748031511903,258,6
127,2006,1,6,7,0,0,0,0,1,-7.15,0,0,0,94.4550740809,5.85,817,41,0.748031511903,261,6
128,2006,1,6,8,0,36,357,70,-15,-7.15,37,234,59,84.5204739062,6.85,817,38,0.787401590496,264,5
129,2006,1,6,9,0,59,729,238,1,-7.15,65,594,211,75.7875765897,6.85,817,36,0.787401590496,266,5
130,2006,1,6,10,0,71,858,381,0,-6.15,71,858,381,68.7640073317,8.85,815,33,0.82677166909,269,5
131,2006,1,6,11,0,77,914,477,0,-6.15,77,914,477,64.048054882,9.85,815,31,0.82677166909,272,5
132,2006,1,6,12,0,79,934,515,0,-6.15,79,934,515,62.1860159241,8.85,815,32,0.82677166909,271,5
133,2006,1,6,13,0,77,927,492,1,-6.15,99,749,434,63.4363258006,8.85,815,34,0.866141747683,269,5
134,2006,1,6,14,0,70,889,408,7,-5.15,90,696,355,67.6224557157,8.85,815,35,0.866141747683,268,5
135,2006,1,6,15,0,57,804,275,8,-5.15,79,559,231,74.2358015118,7.85,813,36,0.905511826277,268,5
136,2006,1,6,16,0,38,541,107,-15,-5.15,47,338,90,82.6728964717,7.85,813,38,0.905511826277,266,5
137,2006,1,6,17,0,0,0,0,7,-5.15,0,0,0,92.4027997167,7.85,813,39,0.905511826277,264,5
138,2006,1,6,18,0,0,0,0,7,-6.15,0,0,0,103.01061983,6.85,813,39,0.866141747683,261,5
