,Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Solar Zenith Angle,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
47,2012,1,2,23,0,0,0,0,7,-6.15,0,0,0,158.362420968,3.85,831,49,0.669291354716,244,6
48,2012,1,3,0,0,0,0,0,4,-6.15,0,0,0,163.117476497,3.85,829,49,0.708661433309,244,6
49,2012,1,3,1,0,0,0,0,1,-6.15,0,0,0,159.393165292,3.85,829,49,0.708661433309,244,6
50,2012,1,3,2,0,0,0,0,4,-6.15,0,0,0,150.261423358,3.85,829,49,0.708661433309,244,6
51,2012,1,3,3,0,0,0,0,7,-6.15,0,0,0,139.318901657,3.85,828,49,0.748031511903,244,6
52,2012,1,3,4,0,0,0,0,7,-5.15,0,0,0,127.854299504,4.85,828,50,0.748031511903,244,6
53,2012,1,3,5,0,0,0,0,7,-5.15,0,0,0,116.363604777,4.85,828,49,0.748031511903,244,6
54,2012,1,3,6,0,0,0,0,6,-5.15,0,0,0,105.136937707,5.85,828,48,0.787401590496,245,6
55,2012,1,3,7,0,0,0,0,6,-4.15,0,0,0,94.4330252649,6.85,828,47,0.82677166909,247,6
56,2012,1,3,8,0,34,378,70,-15,-4.15,19,0,19,84.552891237,6.85,828,46,0.866141747683,249,5
57,2012,1,3,9,0,53,747,235,9,-4.15,66,0,66,75.8902521304,7.85,828,45,0.866141747683,251,5
58,2012,1,3,10,0,64,871,377,6,-3.15,110,0,110,68.9519331918,7.85,828,43,0.905511826277,254,5
59,2012,1,3,11,0,70,926,471,9,-3.15,137,2,138,64.3305094018,8.85,828,42,0.94488190487,255,5
60,2012,1,3,12,0,70,946,506,9,-3.15,142,2,143,62.5598055377,8.85,828,42,0.905511826277,258,5
61,2012,1,3,13,0,68,939,482,7,-4.15,139,566,388,63.8834772424,8.85,828,41,0.905511826277,259,5
62,2012,1,3,14,0,62,904,399,6,-4.15,131,3,132,68.1171049594,8.85,828,40,0.905511826277,262,4
63,2012,1,3,15,0,49,827,266,6,-4.15,110,72,129,74.7543893582,8.85,829,40,0.866141747683,265,4
64,2012,1,3,16,0,31,582,100,-15,-4.15,48,0,48,83.1993178614,8.85,829,39,0.866141747683,266,4
65,2012,1,3,17,0,0,0,0,6,-5.15,0,0,0,92.9282827734,7.85,829,39,0.866141747683,268,4
66,2012,1,3,18,0,0,0,0,7,-4.15,0,0,0,103.531492205,6.85,829,43,0.866141747683,264,4
67,2012,1,3,19,0,0,0,0,4,-4.15,0,0,0,114.696803665,6.85,831,46,0.866141747683,261,4
68,2012,1,3,20,0,0,0,0,0,-4.15,0,0,0,126.162140484,5.85,831,49,0.866141747683,258,4
69,2012,1,3,21,0,0,0,0,0,-4.15,0,0,0,137.647328704,4.85,832,53,0.866141747683,254,4
70,2012,1,3,22,0,0,0,0,0,-5.15,0,0,0,148.703158838,3.85,832,56,0.866141747683,249,4
71,2012,1,3,23,0,0,0,0,0,-5.15,0,0,0,158.222061869,2.85,832,58,0.866141747683,247,4
72,2012,1,4,0,0,0,0,0,0,-5.15,0,0,0,163.014923369,1.85,832,58,0.82677166909,245,5
73,2012,1,4,1,0,0,0,0,0,-6.15,0,0,0,159.365559677,1.85,832,58,0.82677166909,244,5
74,2012,1,4,2,0,0,0,0,0,-6.15,0,0,0,150.275806826,1.85,832,58,0.787401590496,244,5
75,2012,1,4,3,0,0,0,0,0,-6.15,0,0,0,139.348865658,0.85,832,58,0.748031511903,244,5
76,2012,1,4,4,0,0,0,0,0,-7.15,0,0,0,127.887987802,0.85,832,58,0.708661433309,244,5
77,2012,1,4,5,0,0,0,0,0,-7.15,0,0,0,116.394678607,0.85,832,58,0.669291354716,242,5
78,2012,1,4,6,0,0,0,0,1,-6.15,0,0,0,105.160935597,1.85,832,56,0.708661433309,242,5
79,2012,1,4,7,0,0,0,0,1,-5.15,0,0,0,94.4459443835,2.85,832,55,0.748031511903,242,5
80,2012,1,4,8,0,35,376,70,-15,-5.15,35,376,70,84.5505634098,3.85,832,54,0.748031511903,242,5
81,2012,1,4,9,0,54,744,235,1,-4.15,55,658,215,75.8681886361,5.85,832,52,0.787401590496,241,5
82,2012,1,4,10,0,63,868,376,1,-3.15,60,844,363,68.9057881384,6.85,834,51,0.82677166909,241,5
83,2012,1,4,11,0,70,921,470,8,-3.15,76,820,432,64.2574493617,6.85,834,50,0.82677166909,242,5
84,2012,1,4,12,0,71,940,506,8,-3.15,79,835,465,62.4604305489,6.85,832,51,0.866141747683,245,5
85,2012,1,4,13,0,68,933,481,8,-2.15,79,813,438,63.7625603508,6.85,832,52,0.905511826277,248,5
86,2012,1,4,14,0,62,897,398,8,-2.15,76,741,354,67.9817689154,6.85,832,54,0.94488190487,252,5
87,2012,1,4,15,0,48,819,266,8,-1.15,70,587,226,74.6112763213,6.85,832,55,0.984251983464,255,5
88,2012,1,4,16,0,32,573,102,-15,-1.15,41,374,87,83.053088769,6.85,832,55,0.984251983464,258,6
89,2012,1,4,17,0,0,0,0,7,-1.15,0,0,0,92.78158429,6.85,832,56,1.02362206206,259,6
90,2012,1,4,18,0,0,0,0,7,-2.15,0,0,0,103.385542754,6.85,832,55,0.94488190487,257,6
91,2012,1,4,19,0,0,0,0,7,-2.15,0,0,0,114.551827907,6.85,832,55,0.905511826277,254,6
92,2012,1,4,20,0,0,0,0,7,-3.15,0,0,0,126.017629712,5.85,832,53,0.866141747683,251,6
93,2012,1,4,21,0,0,0,0,7,-4.15,0,0,0,137.502141908,5.85,832,52,0.82677166909,248,6
94,2012,1,4,22,0,0,0,0,4,-4.15,0,0,0,148.556001752,4.85,832,51,0.748031511903,247,6
95,2012,1,4,23,0,0,0,0,4,-5.15,0,0,0,158.076349598,4.85,832,51,0.748031511903,244,6
96,2012,1,5,0,0,0,0,0,1,-5.15,0,0,0,162.904431459,4.85,831,51,0.748031511903,244,6
97,2012,1,5,1,0,0,0,0,1,-5.15,0,0,0,159.329953609,4.85,831,52,0.787401590496,244,6
98,2012,1,5,2,0,0,0,0,0,-4.15,0,0,0,150.283585592,4.85,831,52,0.82677166909,244,6
99,2012,1,5,3,0,0,0,0,0,-4.15,0,0,0,139.373010329,4.85,829,52,0.82677166909,244,6
100,2012,1,5,4,0,0,0,0,0,-4.15,0,0,0,127.916149738,4.85,829,53,0.866141747683,242,6
101,2012,1,5,5,0,0,0,0,0,-3.15,0,0,0,116.420232983,5.85,829,53,0.905511826277,242,6
102,2012,1,5,6,0,0,0,0,0,-3.15,0,0,0,105.179240974,6.85,829,53,0.94488190487,244,5
103,2012,1,5,7,0,0,0,0,1,-2.15,0,0,0,94.4528731931,6.85,828,52,0.984251983464,247,5
104,2012,1,5,8,0,34,374,70,-15,-2.15,36,236,58,84.5418619488,7.85,828,52,1.06299214065,248,5
105,2012,1,5,9,0,53,742,235,0,-1.15,53,742,235,75.8393273311,8.85,826,52,1.10236221924,249,4
106,2012,1,5,10,0,64,866,376,0,-0.15,64,866,376,68.8524583761,9.85,826,52,1.14173229784,252,4
107,2012,1,5,11,0,69,920,470,0,0.85,69,920,470,64.1769754046,10.85,826,52,1.18110237643,254,4
108,2012,1,5,12,0,71,938,507,0,0.85,71,938,507,62.353707026,9.85,824,53,1.18110237643,255,4
109,2012,1,5,13,0,69,932,483,0,0.85,69,932,483,63.6347187402,9.85,824,55,1.18110237643,257,5
110,2012,1,5,14,0,62,897,400,0,0.85,62,897,400,67.840211898,8.85,824,57,1.18110237643,257,5
111,2012,1,5,15,0,49,820,269,0,0.85,49,820,269,74.4627601279,8.85,823,59,1.22047245502,257,5
112,2012,1,5,16,0,32,579,104,-15,0.85,32,579,104,82.9022432692,7.85,823,61,1.22047245502,258,6
113,2012,1,5,17,0,0,0,0,4,0.85,0,0,0,92.6309436715,7.85,823,62,1.18110237643,258,6
114,2012,1,5,18,0,0,0,0,8,-0.15,0,0,0,103.236176792,6.85,821,61,1.14173229784,255,6
115,2012,1,5,19,0,0,0,0,7,-1.15,0,0,0,114.403790856,6.85,821,59,1.10236221924,252,6
116,2012,1,5,20,0,0,0,0,7,-1.15,0,0,0,125.87020716,6.85,821,58,1.06299214065,251,6
117,2012,1,5,21,0,0,0,0,7,-2.15,0,0,0,137.353904338,6.85,821,57,0.984251983464,248,6
118,2012,1,5,22,0,0,0,0,4,-2.15,0,0,0,148.405167436,5.85,821,56,0.94488190487,245,6
119,2012,1,5,23,0,0,0,0,4,-3.15,0,0,0,157.925397852,5.85,821,55,0.905511826277,244,6
120,2012,1,6,0,0,0,0,0,8,-3.15,0,0,0,162.78609472,5.85,821,55,0.905511826277,245,5
121,2012,1,6,1,0,0,0,0,7,-3.15,0,0,0,159.286288579,5.85,821,55,0.905511826277,247,5
122,2012,1,6,2,0,0,0,0,7,-3.15,0,0,0,150.284655046,4.85,821,55,0.905511826277,248,5
123,2012,1,6,3,0,0,0,0,7,-3.15,0,0,0,139.391235573,4.85,821,55,0.905511826277,249,5
124,2012,1,6,4,0,0,0,0,7,-3.15,0,0,0,127.938697675,4.85,821,55,0.905511826277,251,5
125,2012,1,6,5,0,0,0,0,6,-3.15,0,0,0,116.440194075,4.85,821,55,0.905511826277,254,5
126,2012,1,6,6,0,0,0,0,6,-3.15,0,0,0,105.191794544,5.85,821,53,0.94488190487,259,4
127,2012,1,6,7,0,0,0,0,6,-3.15,0,0,0,94.4537678923,5.85,821,52,0.94488190487,266,3
128,2012,1,6,8,0,34,376,70,-15,-3.15,36,242,59,84.5267596688,6.85,821,50,0.984251983464,281,2
129,2012,1,6,9,0,54,745,236,7,-3.15,66,569,205,75.8036586115,6.85,823,49,0.984251983464,286,2
130,2012,1,6,10,0,64,868,378,7,-3.15,83,687,332,68.7919523027,6.85,823,47,1.02362206206,316,2
131,2012,1,6,11,0,69,923,472,8,-3.15,84,790,429,64.0891138392,7.85,823,46,1.02362206206,198,2
132,2012,1,6,12,0,71,942,509,8,-3.15,87,808,463,62.2396792775,6.85,823,49,1.02362206206,198,1
133,2012,1,6,13,0,69,936,487,7,-3.15,86,787,438,63.5000150163,6.85,823,51,1.02362206206,43,1
134,2012,1,6,14,0,62,902,404,8,-3.15,82,722,356,67.6925135898,5.85,823,54,1.02362206206,88,1
135,2012,1,6,15,0,49,826,273,7,-4.15,91,436,209,74.3089337938,4.85,823,55,0.984251983464,111,2
136,2012,1,6,16,0,33,590,107,-15,-4.15,47,279,82,82.7468826927,3.85,823,58,0.984251983464,119,3
137,2012,1,6,17,0,0,0,0,0,-4.15,0,0,0,92.4764659666,2.85,823,60,0.984251983464,123,3
138,2012,1,6,18,0,0,0,0,0,-5.15,0,0,0,103.083499501,1.85,823,61,0.94488190487,130,3
139,2012,1,6,19,0,0,0,0,0,-5.15,0,0,0,114.252795353,1.85,823,63,0.94488190487,137,2
140,2012,1,6,20,0,0,0,0,0,-5.15,0,0,0,125.71997189,0.85,823,64,0.905511826277,146,2
141,2012,1,6,21,0,0,0,0,1,-5.15,0,0,0,137.202711353,-0.15,823,65,0.905511826277,153,2
142,2012,1,6,22,0,0,0,0,7,-6.15,0,0,0,148.250751701,-0.15,823,66,0.905511826277,159,2
143,2012,1,6,23,0,0,0,0,7,-6.15,0,0,0,157.769317885,-1.15,823,68,0.866141747683,159,2
144,2012,1,7,0,0,0,0,0,7,-6.15,0,0,0,162.660012086,-1.15,823,68,0.905511826277,135,2
145,2012,1,7,1,0,0,0,0,7,-5.15,0,0,0,159.23451435,-0.15,821,68,0.905511826277,264,2
146,2012,1,7,2,0,0,0,0,6,-5.15,0,0,0,150.278915004,-0.15,821,68,0.905511826277,262,2
147,2012,1,7,3,0,0,0,0,6,-5.15,0,0,0,139.403444543,-0.15,820,69,0.905511826277,264,3
148,2012,1,7,4,0,0,0,0,6,-5.15,0,0,0,127.955547108,-0.15,820,69,0.94488190487,265,3
149,2012,1,7,5,0,0,0,0,7,-5.15,0,0,0,116.45449134,-0.15,820,69,0.94488190487,268,3
150,2012,1,7,6,0,0,0,0,4,-5.15,0,0,0,105.198540511,0.85,820,67,0.94488190487,275,2
151,2012,1,7,7,0,0,0,0,4,-5.15,0,0,0,94.4485883576,0.85,820,65,0.905511826277,285,2
152,2012,1,7,8,0,35,384,72,-15,-5.15,31,6,31,84.5052331552,1.85,820,62,0.905511826277,170,2
153,2012,1,7,9,0,54,755,240,4,-5.15,65,577,206,75.7611766204,1.85,820,60,0.905511826277,200,2
154,2012,1,7,10,0,64,879,383,7,-5.15,72,746,343,68.7242819008,2.85,820,58,0.905511826277,45,3
155,2012,1,7,11,0,70,934,479,7,-5.15,81,803,433,63.9938942949,2.85,820,57,0.905511826277,51,3
156,2012,1,7,12,0,71,954,517,4,-5.15,159,533,409,62.1183946558,1.85,820,63,0.94488190487,50,3
157,2012,1,7,13,0,69,949,495,7,-4.15,15,0,15,63.3585145789,0.85,820,68,0.94488190487,50,4
158,2012,1,7,14,0,62,916,413,7,-4.15,170,196,245,67.5387561592,-0.15,820,74,0.984251983464,48,4
159,2012,1,7,15,0,50,842,281,7,-3.15,51,0,51,74.1498923517,-0.15,821,80,0.984251983464,48,4
160,2012,1,7,16,0,15,754,113,-15,-3.15,20,0,20,82.5871097612,-1.15,821,85,1.02362206206,47,5
161,2012,1,7,17,0,0,0,0,6,-3.15,0,0,0,92.3182568955,-2.15,821,89,1.02362206206,45,5
162,2012,1,7,18,0,0,0,0,6,-4.15,0,0,0,102.927615986,-2.15,821,87,0.984251983464,37,4
163,2012,1,7,19,0,0,0,0,7,-4.15,0,0,0,114.098943417,-2.15,823,86,0.905511826277,351,4
164,2012,1,7,20,0,0,0,0,7,-6.15,0,0,0,125.567021396,-3.15,823,84,0.866141747683,337,3
165,2012,1,7,21,0,0,0,0,7,-6.15,0,0,0,137.048656006,-4.15,824,82,0.82677166909,322,3
166,2012,1,7,22,0,0,0,0,4,-7.15,0,0,0,148.092847419,-4.15,824,81,0.748031511903,306,4
167,2012,1,7,23,0,0,0,0,4,-7.15,0,0,0,157.608218365,-4.15,824,78,0.708661433309,296,4
168,2012,1,8,0,0,0,0,0,4,-8.15,0,0,0,162.526286987,-4.15,824,75,0.708661433309,292,3
169,2012,1,8,1,0,0,0,0,4,-9.15,0,0,0,159.174589222,-4.15,824,71,0.669291354716,288,3
170,2012,1,8,2,0,0,0,0,0,-9.15,0,0,0,150.266270068,-4.15,824,68,0.669291354716,281,3
171,2012,1,8,3,0,0,0,0,0,-10.15,0,0,0,139.409543906,-4.15,824,65,0.629921276122,274,2
172,2012,1,8,4,0,0,0,0,0,-10.15,0,0,0,127.966616849,-4.15,824,61,0.629921276122,264,2
173,2012,1,8,5,0,0,0,0,0,-11.15,0,0,0,116.463057664,-3.15,826,59,0.629921276122,254,2
174,2012,1,8,6,0,0,0,0,1,-10.15,0,0,0,105.19942668,-3.15,826,58,0.629921276122,252,2
175,2012,1,8,7,0,0,0,0,1,-10.15,0,0,0,94.4372982093,-2.15,826,57,0.629921276122,251,2
176,2012,1,8,8,0,35,389,72,-15,-9.15,35,389,72,84.4772628005,-2.15,826,56,0.669291354716,248,1
177,2012,1,8,9,0,54,759,241,0,-9.15,54,759,241,75.7118792596,-1.15,826,55,0.669291354716,242,1
178,2012,1,8,10,0,65,882,386,0,-9.15,65,882,386,68.6494627268,-1.15,826,55,0.669291354716,227,1
179,2012,1,8,11,0,70,937,482,0,-8.15,70,937,482,63.8913496919,-0.15,826,54,0.708661433309,180,1
180,2012,1,8,12,0,71,956,520,0,-8.15,71,956,520,61.9899035097,-0.15,826,54,0.708661433309,248,1
181,2012,1,8,13,0,69,950,497,0,-8.15,69,950,497,63.2102855608,0.85,826,54,0.708661433309,261,1
182,2012,1,8,14,0,63,917,415,0,-8.15,63,917,415,67.3790241844,0.85,826,53,0.748031511903,264,1
183,2012,1,8,15,0,51,843,283,0,-7.15,51,843,283,73.9857327584,0.85,826,53,0.748031511903,265,1
184,2012,1,8,16,0,18,746,116,-15,-7.15,18,746,116,82.4230284811,1.85,826,53,0.748031511903,266,1
185,2012,1,8,17,0,0,0,0,0,-7.15,0,0,0,92.156422736,1.85,826,53,0.748031511903,261,2
186,2012,1,8,18,0,0,0,0,0,-8.15,0,0,0,102.768631163,0.85,826,55,0.708661433309,249,2
187,2012,1,8,19,0,0,0,0,0,-8.15,0,0,0,113.942336136,-0.15,826,56,0.669291354716,247,3
188,2012,1,8,20,0,0,0,0,4,-9.15,0,0,0,125.411451513,-1.15,826,57,0.629921276122,245,3
189,2012,1,8,21,0,0,0,0,7,-9.15,0,0,0,136.891828976,-2.15,828,58,0.629921276122,245,4
190,2012,1,8,22,0,0,0,0,1,-9.15,0,0,0,147.931544471,-2.15,828,60,0.590551197529,245,5
191,2012,1,8,23,0,0,0,0,0,-10.15,0,0,0,157.442205268,-3.15,828,61,0.551181118935,245,5
192,2012,1,9,0,0,0,0,0,0,-9.15,0,0,0,162.385026862,-2.15,828,60,0.551181118935,247,5
193,2012,1,9,1,0,0,0,0,0,-9.15,0,0,0,159.106480242,-2.15,828,60,0.590551197529,248,5
194,2012,1,9,2,0,0,0,0,0,-9.15,0,0,0,150.246629985,-2.15,828,59,0.590551197529,249,5
195,2012,1,9,3,0,0,0,0,0,-9.15,0,0,0,139.409444097,-2.15,828,58,0.590551197529,251,5
196,2012,1,9,4,0,0,0,0,0,-8.15,0,0,0,127.971829216,-1.15,828,58,0.629921276122,252,5
197,2012,1,9,5,0,0,0,0,0,-8.15,0,0,0,116.465829492,-1.15,828,58,0.669291354716,252,5
198,2012,1,9,6,0,0,0,0,1,-7.15,0,0,0,105.194404548,-0.15,828,57,0.708661433309,252,4
199,2012,1,9,7,0,0,0,0,1,-6.15,0,0,0,94.4198648732,1.85,828,57,0.787401590496,251,4
200,2012,1,9,8,0,35,386,72,-15,-5.15,31,8,32,84.4428328365,2.85,828,57,0.82677166909,251,3
201,2012,1,9,9,0,54,752,241,1,-4.15,103,126,134,75.6557681963,3.85,828,57,0.905511826277,249,3
202,2012,1,9,10,0,65,874,384,1,-3.15,146,352,275,68.5675138963,4.85,828,57,0.94488190487,247,2
203,2012,1,9,11,0,70,929,480,1,-2.15,111,680,411,63.7815162079,5.85,828,56,1.02362206206,245,2
204,2012,1,9,12,0,71,947,518,0,-2.15,71,947,518,61.854259136,5.85,828,55,1.02362206206,249,2
205,2012,1,9,13,0,70,941,496,0,-2.15,70,941,496,63.055398765,6.85,828,55,1.02362206206,252,2
206,2012,1,9,14,0,63,908,415,0,-2.15,63,908,415,67.2134045754,6.85,828,54,1.06299214065,258,2
207,2012,1,9,15,0,50,834,283,0,-2.15,50,834,283,73.8165538011,6.85,828,53,1.06299214065,265,2
208,2012,1,9,16,0,18,727,116,-15,-3.15,18,727,116,82.2547440366,6.85,828,52,1.10236221924,274,2
209,2012,1,9,17,0,0,0,0,1,-3.15,0,0,0,91.9910702112,6.85,826,52,1.10236221924,275,2
210,2012,1,9,18,0,0,0,0,1,-2.15,0,0,0,102.606649648,6.85,826,54,1.06299214065,259,2
211,2012,1,9,19,0,0,0,0,0,-3.15,0,0,0,113.783073567,5.85,826,55,1.02362206206,254,3
212,2012,1,9,20,0,0,0,0,1,-3.15,0,0,0,125.253356332,4.85,826,57,1.02362206206,251,3
213,2012,1,9,21,0,0,0,0,1,-4.15,0,0,0,136.732318505,3.85,826,59,0.984251983464,249,4
214,2012,1,9,22,0,0,0,0,1,-4.15,0,0,0,147.766929715,2.85,826,61,0.94488190487,249,4
215,2012,1,9,23,0,0,0,0,1,-4.15,0,0,0,157.27138178,1.85,826,63,0.905511826277,249,5
216,2012,1,10,0,0,0,0,0,1,-4.15,0,0,0,162.236342678,1.85,826,63,0.905511826277,248,5
217,2012,1,10,1,0,0,0,0,0,-4.15,0,0,0,159.030163377,1.85,824,63,0.905511826277,247,5
218,2012,1,10,2,0,0,0,0,0,-5.15,0,0,0,150.219909979,1.85,824,62,0.905511826277,245,5
219,2012,1,10,3,0,0,0,0,0,-5.15,0,0,0,139.403059573,1.85,824,62,0.866141747683,245,5
220,2012,1,10,4,0,0,0,0,0,-5.15,0,0,0,127.971110209,1.85,823,62,0.866141747683,244,5
221,2012,1,10,5,0,0,0,0,0,-5.15,0,0,0,116.462746961,1.85,823,61,0.866141747683,244,5
222,2012,1,10,6,0,0,0,0,0,-4.15,0,0,0,105.183429396,2.85,823,60,0.866141747683,244,5
223,2012,1,10,7,0,0,0,0,0,-3.15,0,0,0,94.3962596369,3.85,823,58,0.905511826277,244,4
224,2012,1,10,8,0,35,386,73,-15,-3.15,35,386,73,84.4019313625,4.85,823,57,0.905511826277,244,4
225,2012,1,10,9,0,54,750,241,0,-2.15,54,750,241,75.5928488658,5.85,821,55,0.94488190487,244,4
226,2012,1,10,10,0,65,873,385,0,-2.15,65,873,385,68.4784580655,6.85,821,55,0.94488190487,244,4
227,2012,1,10,11,0,70,927,481,0,-2.15,70,927,481,63.6644332417,6.85,821,54,0.984251983464,245,3
228,2012,1,10,12,0,72,946,520,0,-2.15,72,946,520,61.7115177276,6.85,821,55,1.02362206206,249,4
229,2012,1,10,13,0,69,941,498,0,-1.15,69,941,498,62.8939275994,6.85,820,56,1.02362206206,252,4
230,2012,1,10,14,0,64,908,418,0,-1.15,64,908,418,67.0419864945,6.85,820,57,1.06299214065,255,4
231,2012,1,10,15,0,51,835,286,0,-1.15,51,835,286,73.6424560036,6.85,818,58,1.10236221924,258,5
232,2012,1,10,16,0,20,725,120,-15,-1.15,20,725,120,82.0823626844,6.85,818,59,1.14173229784,261,5
233,2012,1,10,17,0,0,0,0,7,-1.15,0,0,0,91.8223063782,6.85,818,60,1.14173229784,262,5
234,2012,1,10,18,0,0,0,0,6,-1.15,0,0,0,102.441775646,5.85,818,60,1.10236221924,261,5
235,2012,1,10,19,0,0,0,0,6,-2.15,0,0,0,113.621254638,4.85,818,59,1.02362206206,261,5
236,2012,1,10,20,0,0,0,0,7,-3.15,0,0,0,125.092828123,3.85,818,59,0.94488190487,261,5
237,2012,1,10,21,0,0,0,0,7,-4.15,0,0,0,136.570210352,3.85,818,58,0.905511826277,259,5
