,Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Solar Zenith Angle,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
0,2007,1,1,0,0,0,0,0,6,-9.15,0,0,0,163.2811655,-4.15,810,73,0.629921276122,240,4
1,2007,1,1,1,0,0,0,0,6,-8.15,0,0,0,159.424732324,-4.15,810,72,0.629921276122,242,4
2,2007,1,1,2,0,0,0,0,6,-8.15,0,0,0,150.222049925,-4.15,810,72,0.629921276122,245,4
3,2007,1,1,3,0,0,0,0,6,-8.15,0,0,0,139.253755069,-3.15,810,72,0.629921276122,248,4
4,2007,1,1,4,0,0,0,0,7,-8.15,0,0,0,127.78321531,-3.15,810,72,0.629921276122,251,4
5,2007,1,1,5,0,0,0,0,7,-7.15,0,0,0,116.297148194,-3.15,810,72,0.629921276122,254,3
6,2007,1,1,6,0,0,0,0,7,-7.15,0,0,0,105.082594491,-2.15,810,74,0.629921276122,259,3
7,2007,1,1,7,0,0,0,0,7,-5.15,0,0,0,94.3975919641,-2.15,810,75,0.669291354716,265,3
8,2007,1,1,8,0,35,377,70,-15,-5.15,36,102,45,84.5435471851,-1.15,810,76,0.708661433309,272,3
9,2007,1,1,9,0,55,747,236,7,-3.15,80,441,187,75.9148201201,-0.15,810,78,0.748031511903,281,3
10,2007,1,1,10,0,65,871,377,1,-3.15,143,354,270,69.0181615869,-0.15,812,79,0.787401590496,291,2
11,2007,1,1,11,0,70,925,469,4,-2.15,159,474,364,64.4437269437,0.85,812,80,0.787401590496,295,2
12,2007,1,1,12,0,72,944,504,7,-3.15,81,831,461,62.7195681149,0.85,812,76,0.787401590496,288,2
13,2007,1,1,13,0,69,936,478,7,-3.15,144,546,383,64.0821138304,0.85,812,73,0.748031511903,279,2
14,2007,1,1,14,0,62,899,394,0,-4.15,62,899,394,68.3426406977,0.85,812,70,0.748031511903,272,2
15,2007,1,1,15,0,49,819,261,0,-5.15,49,819,261,74.9953547301,0.85,812,67,0.748031511903,265,2
16,2007,1,1,16,0,32,557,95,-15,-5.15,32,557,95,83.4474360609,0.85,812,64,0.708661433309,259,2
17,2007,1,1,17,0,0,0,0,0,-6.15,0,0,0,93.1786461435,0.85,812,61,0.708661433309,255,3
18,2007,1,1,18,0,0,0,0,1,-7.15,0,0,0,103.781648334,-0.15,812,62,0.669291354716,255,3
19,2007,1,1,19,0,0,0,0,4,-7.15,0,0,0,114.945999867,-1.15,812,64,0.669291354716,255,3
20,2007,1,1,20,0,0,0,0,4,-7.15,0,0,0,126.41084214,-2.15,812,65,0.629921276122,255,3
21,2007,1,1,21,0,0,0,0,4,-8.15,0,0,0,137.896940268,-2.15,812,66,0.590551197529,254,4
22,2007,1,1,22,0,0,0,0,4,-9.15,0,0,0,148.954927394,-3.15,812,67,0.590551197529,254,4
23,2007,1,1,23,0,0,0,0,1,-9.15,0,0,0,158.467933378,-4.15,812,68,0.551181118935,254,4
